t_s,z_m,x_m,y_m,pitch_deg,yaw_deg,roll_deg,wz_rads,gimbal_outer_deg,gimbal_inner_deg,thrust_N,split_N
21.273971796035767,1.9996333238581232,0.0003408478260836846,0.00048040430979893756,1.2071780636938426e-05,1.3473731238601636e-07,0.00025514768152685817,0.0002105509917892745,-0.0024186957503888632,0.0017720285713044958,13.033654517782091,0.006172237294656234
21.278127908706665,1.9996333238581232,0.0003408478260836846,0.00048040430979893756,1.2071780636938426e-05,1.3473731238601636e-07,0.00025514768152685817,0.0002105509917892745,-0.0024186957503888632,0.0017720285713044958,13.033654517782091,0.006172237294656234
21.282421112060547,1.9996333238581232,0.0003408478260836846,0.00048040430979893756,1.2071780636938426e-05,1.3473731238601636e-07,0.00025514768152685817,0.0002105509917892745,-0.0024186957503888632,0.0017720285713044958,13.033654517782091,0.006172237294656234
21.286678075790405,1.9996333238581232,0.0003408478260836846,0.00048040430979893756,1.2071780636938426e-05,1.3473731238601636e-07,0.00025514768152685817,0.0,-0.0024772935694461133,0.001765509089323057,13.033523350996951,0.0002504906505828893
21.29097628593445,1.9996333238581232,0.0003408478260836846,0.00048040430979893756,1.2071780636938426e-05,1.3473731238601636e-07,0.00025514768152685817,0.0,-0.0024772935694461133,0.001765509089323057,13.033523350996951,0.0002504906505828893
21.295193672180176,1.9996328162699237,0.0003408181465939368,0.0004803256780806206,1.0577961873740814e-05,-2.3535176081547575e-06,0.0001339381920833609,-0.00021153585902560605,-0.0024237502173796352,0.0016873504399995214,13.033733663054898,-0.005817952522506362
21.29952073097229,1.9996328162699237,0.0003408181465939368,0.0004803256780806206,1.0577961873740814e-05,-2.3535176081547575e-06,0.0001339381920833609,-0.00021153585902560605,-0.0024237502173796352,0.0016873504399995214,13.033733663054898,-0.005817952522506362
21.303648471832275,1.99963263421054,0.00034081563412590343,0.00048029811532687526,9.731624334827392e-06,-5.253734448585731e-06,2.86628225259434e-06,-0.0004403134621324731,-0.0024111095041156,0.0016296664240092378,13.033809096809783,-0.012381002156454598
21.308031797409058,1.99963263421054,0.00034081563412590343,0.00048029811532687526,9.731624334827392e-06,-5.253734448585731e-06,2.86628225259434e-06,-0.00022877760310686701,-0.002465593917624871,0.0017054196013223941,13.033606873677384,-0.0064315561213594274
21.31224298477173,1.999632460676638,0.0003408103862737114,0.0004802684924674859,8.719724617512778e-06,-7.613547645563926e-06,-0.00011193980703474274,-0.00020040235371483373,-0.0024672162784475037,0.0017101933607986152,13.033606242561547,-0.0057462128467998886
21.316606044769287,1.999632460676638,0.0003408103862737114,0.0004802684924674859,8.719724617512778e-06,-7.613547645563926e-06,-0.00011193980703474274,-0.00020040235371483373,-0.0024672162784475037,0.0017101933607986152,13.033606242561547,-0.0057462128467998886
21.320865392684937,1.999632460676638,0.0003408103862737114,0.0004802684924674859,8.719724617512778e-06,-7.613547645563926e-06,-0.00011193980703474274,0.0,-0.002479617677859546,0.0017583090552483148,13.033537106657098,-0.00010989664857018964
21.325002431869507,1.999632460676638,0.0003408103862737114,0.0004802684924674859,8.719724617512778e-06,-7.613547645563926e-06,-0.00011193980703474274,0.0,-0.002479617677859546,0.0017583090552483148,13.033537106657098,-0.00010989664857018964
21.329146146774292,1.999632460676638,0.0003408103862737114,0.0004802684924674859,8.719724617512778e-06,-7.613547645563926e-06,-0.00011193980703474274,0.0,-0.002479617677859546,0.0017583090552483148,13.033537106657098,-0.00010989664857018964
21.333381175994873,1.9996319877398379,0.00034074007566428486,0.0004801615697023039,9.012945349881754e-06,-4.3096765112606825e-06,1.5919007571450406e-05,0.00022312423441135887,-0.002362703422195945,0.001747796140458031,13.033733061390324,0.006290997541956627
21.33768367767334,1.9996319877398379,0.00034074007566428486,0.0004801615697023039,9.012945349881754e-06,-4.3096765112606825e-06,1.5919007571450406e-05,0.00022312423441135887,-0.002362703422195945,0.001747796140458031,13.033733061390324,0.006290997541956627
21.341875791549683,1.9996318731940177,0.0003407180222562336,0.00048013937291715064,1.0795636481960279e-05,-2.3847410218482284e-06,0.00013587520482770038,0.00043247657493219565,-0.0023057476201595465,0.0017613711328959322,13.033780521845236,0.012296798840371664
21.3460111618042,1.9996318731940177,0.0003407180222562336,0.00048013937291715064,1.0795636481960279e-05,-2.3847410218482284e-06,0.00013587520482770038,0.0002093523405208368,-0.0024218403369365145,0.0017745056280462593,13.033592103832857,0.0060214297475521955
21.350243091583252,1.9996318731940177,0.0003407180222562336,0.00048013937291715064,1.0795636481960279e-05,-2.3847410218482284e-06,0.00013587520482770038,0.0002093523405208368,-0.0024218403369365145,0.0017745056280462593,13.033592103832857,0.0060214297475521955
21.354499578475952,1.9996318731940177,0.0003407180222562336,0.00048013937291715064,1.0795636481960279e-05,-2.3847410218482284e-06,0.00013587520482770038,0.0,-0.0024770705652018277,0.0017625561094773332,13.033546468780136,0.00013339517040365998
21.35870385169983,1.9996318731940177,0.0003407180222562336,0.00048013937291715064,1.0795636481960279e-05,-2.3847410218482284e-06,0.00013587520482770038,0.0,-0.0024770705652018277,0.0017625561094773332,13.033546468780136,0.00013339517040365998
21.362913846969604,1.9996318731940177,0.0003407180222562336,0.00048013937291715064,1.0795636481960279e-05,-2.3847410218482284e-06,0.00013587520482770038,0.0,-0.0024770705652018277,0.0017625561094773332,13.033546468780136,0.00013339517040365998
21.36716341972351,1.9996318731940177,0.0003407180222562336,0.00048013937291715064,1.0795636481960279e-05,-2.3847410218482284e-06,0.00013587520482770038,0.0,-0.0024770705652018277,0.0017625561094773332,13.033546468780136,0.00013339517040365998
21.3713641166687,1.999631676533348,0.000340668175557365,0.0004800189208941712,7.318645624124565e-06,-4.063380834778276e-06,1.9662567921148662e-05,-0.00020282855595548554,-0.0024176631475209785,0.001678785663058924,13.033627952367858,-0.005685249455331846
21.375569820404053,1.999631676533348,0.000340668175557365,0.0004800189208941712,7.318645624124565e-06,-4.063380834778276e-06,1.9662567921148662e-05,-0.00020282855595548554,-0.0024176631475209785,0.001678785663058924,13.033627952367858,-0.005685249455331846
